name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t
862 2023-2024 14USU0140A 7073100082,862,2023-2024,14USU0140A,7073100082,Escolarizada,11,5,,16,,,,0,,,,0
863 2023-2024 14USU0140A 7073100088,863,2023-2024,14USU0140A,7073100088,Escolarizada,0,0,,0,,,,0,,,,0
864 2023-2024 14USU0140A 7073100089,864,2023-2024,14USU0140A,7073100089,Escolarizada,3,3,,6,,,,0,,,,0
865 2023-2024 14USU0140A 7103100003,865,2023-2024,14USU0140A,7103100003,Escolarizada,0,0,,0,,,,0,,,,0
866 2023-2024 14USU0140A 8021000010,866,2023-2024,14USU0140A,8021000010,Escolarizada,0,0,,0,,,,0,,,,0
867 2023-2024 14USU0140A 8042100049,867,2023-2024,14USU0140A,8042100049,Escolarizada,0,0,,0,,,,0,,,,0
868 2023-2024 14USU0140A 8073100010,868,2023-2024,14USU0140A,8073100010,Escolarizada,5,5,,10,,,,0,,,,0
869 2023-2024 14USU0150H 7011500003,869,2023-2024,14USU0150H,7011500003,Escolarizada,0,0,,0,,,,0,,,,0
870 2023-2024 14USU0160O 7031100041,870,2023-2024,14USU0160O,7031100041,Escolarizada,2,1,,3,,,,0,,,,0
871 2023-2024 14USU0160O 7031100253,871,2023-2024,14USU0160O,7031100253,Escolarizada,0,2,,2,,,,0,,,,0
872 2023-2024 14USU0160O 7031300005,872,2023-2024,14USU0160O,7031300005,Escolarizada,0,0,,0,,,,0,,,,0
873 2023-2024 14USU0160O 7031300048,873,2023-2024,14USU0160O,7031300048,Escolarizada,1,0,,1,,,,0,,,,0
874 2023-2024 14USU0160O 7033100026,874,2023-2024,14USU0160O,7033100026,Escolarizada,0,0,,0,,,,0,,,,0
875 2023-2024 14USU0160O 7042000002,875,2023-2024,14USU0160O,7042000002,Escolarizada,0,0,,0,,,,0,,,,0
876 2023-2024 14USU0160O 7042100033,876,2023-2024,14USU0160O,7042100033,Escolarizada,3,5,,8,,,,0,,,,0
877 2023-2024 14USU0160O 7052000001,877,2023-2024,14USU0160O,7052000001,Escolarizada,0,0,,0,,,,0,,,,0
878 2023-2024 14USU0160O 7053100018,878,2023-2024,14USU0160O,7053100018,Escolarizada,1,1,,2,,,,0,,,,0
879 2023-2024 14USU0160O 7061000002,879,2023-2024,14USU0160O,7061000002,Escolarizada,0,0,,0,,,,0,,,,0
880 2023-2024 14USU0160O 7081100078,880,2023-2024,14USU0160O,7081100078,Escolarizada,0,1,,1,,,,0,,,,0
881 2023-2024 14USU0160O 8031300003,881,2023-2024,14USU0160O,8031300003,Escolarizada,1,1,,2,,,,0,,,,0
882 2023-2024 14USU0160O 8052000002,882,2023-2024,14USU0160O,8052000002,Escolarizada,0,0,,0,,,,0,,,,0
883 2023-2024 14USU0160O 8071000012,883,2023-2024,14USU0160O,8071000012,Escolarizada,0,0,,0,,,,0,,,,0
884 2023-2024 14USU0160O 8081100033,884,2023-2024,14USU0160O,8081100033,Escolarizada,0,0,,0,,,,0,,,,0
885 2023-2024 14USU0190I 6091323001,885,2023-2024,14USU0190I,6091323001,Escolarizada,0,0,,0,,,,0,,,,0
886 2023-2024 14USU0190I 6091326001,886,2023-2024,14USU0190I,6091326001,Escolarizada,0,0,,0,,,,0,,,,0
887 2023-2024 14USU0190I 7011400011,887,2023-2024,14USU0190I,7011400011,Escolarizada,1,1,,2,,,,0,,,,0
888 2023-2024 14USU0190I 7031100103,888,2023-2024,14USU0190I,7031100103,Escolarizada,0,0,,0,,,,0,,,,0
889 2023-2024 14USU0190I 7033100026,889,2023-2024,14USU0190I,7033100026,Escolarizada,0,0,,0,,,,0,,,,0
890 2023-2024 14USU0190I 7041200034,890,2023-2024,14USU0190I,7041200034,Escolarizada,0,0,,0,,,,0,,,,0
891 2023-2024 14USU0190I 7041400008,891,2023-2024,14USU0190I,7041400008,Escolarizada,0,0,,0,,,,0,,,,0
892 2023-2024 14USU0190I 7041400028,892,2023-2024,14USU0190I,7041400028,Escolarizada,0,0,,0,,,,0,,,,0
893 2023-2024 14USU0190I 7042000002,893,2023-2024,14USU0190I,7042000002,Escolarizada,0,0,,0,,,,0,,,,0
894 2023-2024 14USU0190I 7042100033,894,2023-2024,14USU0190I,7042100033,Escolarizada,10,12,,22,,,,0,,,,0
895 2023-2024 14USU0190I 7042200008,895,2023-2024,14USU0190I,7042200008,Escolarizada,0,0,,0,,,,0,,,,0
896 2023-2024 14USU0190I 7042300054,896,2023-2024,14USU0190I,7042300054,Escolarizada,2,6,,8,,,,1,,,,0
897 2023-2024 14USU0190I 7051300093,897,2023-2024,14USU0190I,7051300093,Escolarizada,0,0,,0,,,,0,,,,0
898 2023-2024 14USU0190I 7052300006,898,2023-2024,14USU0190I,7052300006,Escolarizada,5,1,,6,,,,0,,,,0
899 2023-2024 14USU0190I 8042000014,899,2023-2024,14USU0190I,8042000014,Escolarizada,0,0,,0,,,,0,,,,0
900 2023-2024 14USU0190I 8042200004,900,2023-2024,14USU0190I,8042200004,Escolarizada,0,1,,1,,,,0,,,,0
901 2023-2024 14USU0190I 8051300007,901,2023-2024,14USU0190I,8051300007,Escolarizada,2,2,,4,,,,0,,,,0
902 2023-2024 14USU0190I 8051300013,902,2023-2024,14USU0190I,8051300013,Escolarizada,0,0,,0,,,,0,,,,0
903 2023-2024 14USU0200Z 7033100026,903,2023-2024,14USU0200Z,7033100026,Escolarizada,2,6,,8,,,,0,,,,0
904 2023-2024 14USU0200Z 7041300024,904,2023-2024,14USU0200Z,7041300024,Escolarizada,0,0,,0,,,,0,,,,0
905 2023-2024 14USU0200Z 7041300082,905,2023-2024,14USU0200Z,7041300082,Escolarizada,0,0,,0,,,,0,,,,0
906 2023-2024 14USU0200Z 7041400008,906,2023-2024,14USU0200Z,7041400008,Escolarizada,0,0,,0,,,,0,,,,0
907 2023-2024 14USU0200Z 7042100015,907,2023-2024,14USU0200Z,7042100015,Escolarizada,0,4,,4,,,,0,,,,0
908 2023-2024 14USU0200Z 7051300018,908,2023-2024,14USU0200Z,7051300018,Escolarizada,1,3,,4,,,,0,,,,0
909 2023-2024 14USU0200Z 7051300079,909,2023-2024,14USU0200Z,7051300079,Escolarizada,0,0,,0,,,,0,,,,0
910 2023-2024 14USU0200Z 7052200016,910,2023-2024,14USU0200Z,7052200016,Escolarizada,0,0,,0,,,,0,,,,0
911 2023-2024 14USU0200Z 7062200028,911,2023-2024,14USU0200Z,7062200028,Escolarizada,0,0,,0,,,,0,,,,0
912 2023-2024 14USU0200Z 7081100073,912,2023-2024,14USU0200Z,7081100073,Escolarizada,0,0,,0,,,,0,,,,0
913 2023-2024 14USU0200Z 8051300007,913,2023-2024,14USU0200Z,8051300007,Escolarizada,0,0,,0,,,,0,,,,0
914 2023-2024 14USU0200Z 8072300004,914,2023-2024,14USU0200Z,8072300004,Escolarizada,0,0,,0,,,,0,,,,0
915 2023-2024 14USU0210F 6091323001,915,2023-2024,14USU0210F,6091323001,Escolarizada,0,0,,0,,,,0,,,,0
916 2023-2024 14USU0210F 6091326001,916,2023-2024,14USU0210F,6091326001,Escolarizada,0,0,,0,,,,0,,,,0
917 2023-2024 14USU0210F 6091327002,917,2023-2024,14USU0210F,6091327002,Escolarizada,0,0,,0,,,,0,,,,0
918 2023-2024 14USU0210F 7011400011,918,2023-2024,14USU0210F,7011400011,Escolarizada,0,0,,0,,,,0,,,,0
919 2023-2024 14USU0210F 7022600002,919,2023-2024,14USU0210F,7022600002,Escolarizada,0,0,,0,,,,0,,,,0
920 2023-2024 14USU0210F 7031000067,920,2023-2024,14USU0210F,7031000067,Escolarizada,0,0,,0,,,,0,,,,0
921 2023-2024 14USU0210F 7031100176,921,2023-2024,14USU0210F,7031100176,Escolarizada,0,1,,1,,,,0,,,,0
922 2023-2024 14USU0210F 7031200071,922,2023-2024,14USU0210F,7031200071,Escolarizada,0,0,,0,,,,0,,,,0
923 2023-2024 14USU0210F 7031200093,923,2023-2024,14USU0210F,7031200093,Escolarizada,0,0,,0,,,,0,,,,0
924 2023-2024 14USU0210F 7033100026,924,2023-2024,14USU0210F,7033100026,Escolarizada,0,1,,1,,,,0,,,,0
925 2023-2024 14USU0210F 7042100033,925,2023-2024,14USU0210F,7042100033,Escolarizada,2,2,,4,,,,0,,,,0
926 2023-2024 14USU0210F 7094200035,926,2023-2024,14USU0210F,7094200035,Escolarizada,1,5,,6,,,,0,,,,0
927 2023-2024 14USU0210F 7095600015,927,2023-2024,14USU0210F,7095600015,Escolarizada,0,0,,0,,,,0,,,,0
928 2023-2024 14USU0210F 7095600030,928,2023-2024,14USU0210F,7095600030,Escolarizada,6,3,,9,,,,0,,,,0
929 2023-2024 14USU0210F 8031000021,929,2023-2024,14USU0210F,8031000021,Escolarizada,0,0,,0,,,,0,,,,0
930 2023-2024 14USU0210F 8031100026,930,2023-2024,14USU0210F,8031100026,Escolarizada,1,6,,7,,,,0,,,,0
931 2023-2024 14USU0210F 8033100003,931,2023-2024,14USU0210F,8033100003,Escolarizada,0,0,,0,,,,0,,,,0
932 2023-2024 14USU0210F 8094200006,932,2023-2024,14USU0210F,8094200006,Escolarizada,1,7,,8,,,,0,,,,0
933 2023-2024 14USU0220M 6081100002,933,2023-2024,14USU0220M,6081100002,Escolarizada,6,4,,10,,,,0,,,,0
934 2023-2024 14USU0220M 6091323001,934,2023-2024,14USU0220M,6091323001,Escolarizada,0,0,,0,,,,0,,,,0
935 2023-2024 14USU0220M 6091326001,935,2023-2024,14USU0220M,6091326001,Escolarizada,0,0,,0,,,,0,,,,0
936 2023-2024 14USU0220M 6092202002,936,2023-2024,14USU0220M,6092202002,Escolarizada,0,0,,0,,,,0,,,,0
937 2023-2024 14USU0220M 6092207003,937,2023-2024,14USU0220M,6092207003,Escolarizada,0,0,,0,,,,0,,,,0
938 2023-2024 14USU0220M 6093202001,938,2023-2024,14USU0220M,6093202001,Escolarizada,0,0,,0,,,,0,,,,0
939 2023-2024 14USU0220M 6093203005,939,2023-2024,14USU0220M,6093203005,Escolarizada,0,0,,0,,,,0,,,,0
940 2023-2024 14USU0220M 6093204001,940,2023-2024,14USU0220M,6093204001,Escolarizada,0,0,,0,,,,0,,,,0
941 2023-2024 14USU0220M 7011200088,941,2023-2024,14USU0220M,7011200088,Escolarizada,1,2,,3,,,,0,,,,0
942 2023-2024 14USU0220M 7031200038,942,2023-2024,14USU0220M,7031200038,Escolarizada,0,0,,0,,,,0,,,,0
943 2023-2024 14USU0220M 7041400028,943,2023-2024,14USU0220M,7041400028,Escolarizada,0,0,,0,,,,0,,,,0
944 2023-2024 14USU0220M 7042000002,944,2023-2024,14USU0220M,7042000002,Escolarizada,0,0,,0,,,,0,,,,0
945 2023-2024 14USU0220M 7042100033,945,2023-2024,14USU0220M,7042100033,Escolarizada,0,0,,0,,,,0,,,,0
946 2023-2024 14USU0220M 7081100023,946,2023-2024,14USU0220M,7081100023,Escolarizada,0,0,,0,,,,0,,,,0
947 2023-2024 14USU0220M 7081100068,947,2023-2024,14USU0220M,7081100068,Escolarizada,0,0,,0,,,,0,,,,0
948 2023-2024 14USU0220M 7095600015,948,2023-2024,14USU0220M,7095600015,Escolarizada,0,0,,0,,,,0,,,,0
949 2023-2024 14USU0220M 8031200023,949,2023-2024,14USU0220M,8031200023,Escolarizada,0,0,,0,,,,0,,,,0
950 2023-2024 14USU0220M 8095200001,950,2023-2024,14USU0220M,8095200001,Escolarizada,1,0,,1,,,,0,,,,0
951 2023-2024 14USU0221L 7012604064,951,2023-2024,14USU0221L,7012604064,Escolarizada,5,3,,8,,,,0,,,,0
952 2023-2024 14USU0221L 7022500032,952,2023-2024,14USU0221L,7022500032,Escolarizada,0,1,,1,,,,0,,,,0
953 2023-2024 14USU0221L 7071000035,953,2023-2024,14USU0221L,7071000035,Escolarizada,2,1,,3,,,,0,,,,0
954 2023-2024 14USU0221L 8071000002,954,2023-2024,14USU0221L,8071000002,Escolarizada,4,3,,7,,,,0,,,,0
955 2023-2024 14USU0230T 6051100001,955,2023-2024,14USU0230T,6051100001,Escolarizada,3,2,,5,,,,0,,,,0
956 2023-2024 14USU0230T 6091301004,956,2023-2024,14USU0230T,6091301004,Escolarizada,26,67,,93,,,,0,,,,0
957 2023-2024 14USU0230T 6091301005,957,2023-2024,14USU0230T,6091301005,Escolarizada,1,0,,1,,,,0,,,,0
958 2023-2024 14USU0230T 6091301008,958,2023-2024,14USU0230T,6091301008,Escolarizada,5,4,,9,,,,1,,,,0
959 2023-2024 14USU0230T 6091302001,959,2023-2024,14USU0230T,6091302001,Escolarizada,2,7,,9,,,,0,,,,0
960 2023-2024 14USU0230T 6091304001,960,2023-2024,14USU0230T,6091304001,Escolarizada,6,4,,10,,,,0,,,,0
961 2023-2024 14USU0230T 6091304018,961,2023-2024,14USU0230T,6091304018,Escolarizada,2,0,,2,,,,0,,,,0
962 2023-2024 14USU0230T 6091305002,962,2023-2024,14USU0230T,6091305002,Escolarizada,20,8,,28,,,,1,,,,0
963 2023-2024 14USU0230T 6091306001,963,2023-2024,14USU0230T,6091306001,Escolarizada,1,1,,2,,,,0,,,,0
964 2023-2024 14USU0230T 6091307001,964,2023-2024,14USU0230T,6091307001,Escolarizada,9,0,,9,,,,0,,,,0
965 2023-2024 14USU0230T 6091308001,965,2023-2024,14USU0230T,6091308001,Escolarizada,2,2,,4,,,,0,,,,0
966 2023-2024 14USU0230T 6091309002,966,2023-2024,14USU0230T,6091309002,Escolarizada,16,5,,21,,,,0,,,,0
967 2023-2024 14USU0230T 6091310001,967,2023-2024,14USU0230T,6091310001,Escolarizada,9,22,,31,,,,0,,,,0
968 2023-2024 14USU0230T 6091310002,968,2023-2024,14USU0230T,6091310002,Escolarizada,1,3,,4,,,,1,,,,0
969 2023-2024 14USU0230T 6091311001,969,2023-2024,14USU0230T,6091311001,Escolarizada,11,8,,19,,,,0,,,,0
970 2023-2024 14USU0230T 6091312001,970,2023-2024,14USU0230T,6091312001,Escolarizada,6,5,,11,,,,0,,,,0
971 2023-2024 14USU0230T 6091313001,971,2023-2024,14USU0230T,6091313001,Escolarizada,3,1,,4,,,,0,,,,0
972 2023-2024 14USU0230T 6091313004,972,2023-2024,14USU0230T,6091313004,Escolarizada,6,1,,7,,,,0,,,,0
973 2023-2024 14USU0230T 6091313008,973,2023-2024,14USU0230T,6091313008,Escolarizada,1,1,,2,,,,0,,,,0
974 2023-2024 14USU0230T 6091314001,974,2023-2024,14USU0230T,6091314001,Escolarizada,2,4,,6,,,,0,,,,0
975 2023-2024 14USU0230T 6091315001,975,2023-2024,14USU0230T,6091315001,Escolarizada,9,10,,19,,,,1,,,,0
976 2023-2024 14USU0230T 6091316002,976,2023-2024,14USU0230T,6091316002,Escolarizada,19,38,,57,,,,0,,,,0
977 2023-2024 14USU0230T 6091316004,977,2023-2024,14USU0230T,6091316004,Escolarizada,5,7,,12,,,,0,,,,0
978 2023-2024 14USU0230T 6091316007,978,2023-2024,14USU0230T,6091316007,Escolarizada,5,1,,6,,,,0,,,,0
979 2023-2024 14USU0230T 6091317001,979,2023-2024,14USU0230T,6091317001,Escolarizada,4,6,,10,,,,0,,,,0
980 2023-2024 14USU0230T 6091317003,980,2023-2024,14USU0230T,6091317003,Escolarizada,0,2,,2,,,,0,,,,0
981 2023-2024 14USU0230T 6091317009,981,2023-2024,14USU0230T,6091317009,Escolarizada,0,3,,3,,,,0,,,,0
982 2023-2024 14USU0230T 6091318001,982,2023-2024,14USU0230T,6091318001,Escolarizada,10,1,,11,,,,0,,,,0
983 2023-2024 14USU0230T 6091318002,983,2023-2024,14USU0230T,6091318002,Escolarizada,0,4,,4,,,,0,,,,0
984 2023-2024 14USU0230T 6091319001,984,2023-2024,14USU0230T,6091319001,Escolarizada,3,5,,8,,,,0,,,,0
985 2023-2024 14USU0230T 6091319004,985,2023-2024,14USU0230T,6091319004,Escolarizada,1,7,,8,,,,1,,,,0
986 2023-2024 14USU0230T 6091321003,986,2023-2024,14USU0230T,6091321003,Escolarizada,11,4,,15,,,,1,,,,0
987 2023-2024 14USU0230T 6091322003,987,2023-2024,14USU0230T,6091322003,Escolarizada,6,12,,18,,,,0,,,,0
988 2023-2024 14USU0230T 6091323001,988,2023-2024,14USU0230T,6091323001,Escolarizada,31,17,,48,,,,1,,,,0
989 2023-2024 14USU0230T 6091323002,989,2023-2024,14USU0230T,6091323002,Escolarizada,0,0,,0,,,,0,,,,0
990 2023-2024 14USU0230T 6091323004,990,2023-2024,14USU0230T,6091323004,Escolarizada,0,0,,0,,,,0,,,,0
991 2023-2024 14USU0230T 6091325001,991,2023-2024,14USU0230T,6091325001,Escolarizada,0,0,,0,,,,0,,,,0
992 2023-2024 14USU0230T 6091325002,992,2023-2024,14USU0230T,6091325002,Escolarizada,2,4,,6,,,,0,,,,0
993 2023-2024 14USU0230T 6091326001,993,2023-2024,14USU0230T,6091326001,Escolarizada,61,93,,154,,,,5,,,,0
994 2023-2024 14USU0230T 6091327002,994,2023-2024,14USU0230T,6091327002,Escolarizada,25,11,,36,,,,0,,,,0
995 2023-2024 14USU0230T 6091329001,995,2023-2024,14USU0230T,6091329001,Escolarizada,8,3,,11,,,,1,,,,1
996 2023-2024 14USU0230T 6091331003,996,2023-2024,14USU0230T,6091331003,Escolarizada,14,9,,23,,,,0,,,,0
997 2023-2024 14USU0230T 6091332001,997,2023-2024,14USU0230T,6091332001,Escolarizada,5,1,,6,,,,0,,,,0
998 2023-2024 14USU0230T 6091334001,998,2023-2024,14USU0230T,6091334001,Escolarizada,4,4,,8,,,,0,,,,0
999 2023-2024 14USU0230T 6091335001,999,2023-2024,14USU0230T,6091335001,Escolarizada,7,11,,18,,,,0,,,,0
1000 2023-2024 14USU0230T 6091335003,1000,2023-2024,14USU0230T,6091335003,Escolarizada,4,0,,4,,,,0,,,,0
1001 2023-2024 14USU0230T 6091336001,1001,2023-2024,14USU0230T,6091336001,Escolarizada,4,0,,4,,,,0,,,,0
1002 2023-2024 14USU0230T 6091336005,1002,2023-2024,14USU0230T,6091336005,Escolarizada,8,0,,8,,,,0,,,,0
1003 2023-2024 14USU0230T 6091336007,1003,2023-2024,14USU0230T,6091336007,Escolarizada,0,0,,0,,,,0,,,,0
1004 2023-2024 14USU0230T 6091336009,1004,2023-2024,14USU0230T,6091336009,Escolarizada,0,0,,0,,,,0,,,,0
1005 2023-2024 14USU0230T 6091336013,1005,2023-2024,14USU0230T,6091336013,Escolarizada,2,1,,3,,,,0,,,,0
1006 2023-2024 14USU0230T 6091337002,1006,2023-2024,14USU0230T,6091337002,Escolarizada,0,0,,0,,,,0,,,,0
1007 2023-2024 14USU0230T 6091337005,1007,2023-2024,14USU0230T,6091337005,Escolarizada,22,1,,23,,,,0,,,,0
1008 2023-2024 14USU0230T 6091337008,1008,2023-2024,14USU0230T,6091337008,Escolarizada,0,0,,0,,,,0,,,,0
1009 2023-2024 14USU0230T 6091338002,1009,2023-2024,14USU0230T,6091338002,Escolarizada,0,0,,0,,,,0,,,,0
1010 2023-2024 14USU0230T 6091338003,1010,2023-2024,14USU0230T,6091338003,Escolarizada,4,6,,10,,,,0,,,,0
1011 2023-2024 14USU0230T 6091339001,1011,2023-2024,14USU0230T,6091339001,Escolarizada,2,0,,2,,,,0,,,,0
1012 2023-2024 14USU0230T 6091340001,1012,2023-2024,14USU0230T,6091340001,Escolarizada,20,45,,65,,,,4,,,,0
1013 2023-2024 14USU0230T 6091340004,1013,2023-2024,14USU0230T,6091340004,Escolarizada,4,8,,12,,,,0,,,,0
1014 2023-2024 14USU0230T 6091341001,1014,2023-2024,14USU0230T,6091341001,Escolarizada,2,5,,7,,,,0,,,,0
1015 2023-2024 14USU0230T 6091342012,1015,2023-2024,14USU0230T,6091342012,Escolarizada,14,13,,27,,,,1,,,,0
1016 2023-2024 14USU0230T 6091343001,1016,2023-2024,14USU0230T,6091343001,Escolarizada,4,9,,13,,,,0,,,,0
1017 2023-2024 14USU0230T 6091344001,1017,2023-2024,14USU0230T,6091344001,Escolarizada,16,4,,20,,,,0,,,,0
1018 2023-2024 14USU0230T 6091344002,1018,2023-2024,14USU0230T,6091344002,Escolarizada,1,4,,5,,,,0,,,,0
1019 2023-2024 14USU0230T 6091345005,1019,2023-2024,14USU0230T,6091345005,Escolarizada,0,0,,0,,,,0,,,,0
1020 2023-2024 14USU0230T 6091345008,1020,2023-2024,14USU0230T,6091345008,Escolarizada,4,0,,4,,,,0,,,,0
1021 2023-2024 14USU0230T 6091345011,1021,2023-2024,14USU0230T,6091345011,Escolarizada,0,0,,0,,,,0,,,,0
1022 2023-2024 14USU0230T 6092202002,1022,2023-2024,14USU0230T,6092202002,Escolarizada,0,0,,0,,,,0,,,,0
1023 2023-2024 14USU0230T 6092203006,1023,2023-2024,14USU0230T,6092203006,Escolarizada,0,0,,0,,,,0,,,,0
1024 2023-2024 14USU0230T 6092204007,1024,2023-2024,14USU0230T,6092204007,Escolarizada,1,6,,7,,,,0,,,,0
1025 2023-2024 14USU0230T 6092206002,1025,2023-2024,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0
1026 2023-2024 14USU0230T 6092206010,1026,2023-2024,14USU0230T,6092206010,Escolarizada,0,0,,0,,,,0,,,,0
1027 2023-2024 14USU0230T 6092207003,1027,2023-2024,14USU0230T,6092207003,Escolarizada,0,0,,0,,,,0,,,,0
1028 2023-2024 14USU0230T 6092208015,1028,2023-2024,14USU0230T,6092208015,Escolarizada,0,0,,0,,,,0,,,,0
1029 2023-2024 14USU0230T 6093201002,1029,2023-2024,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0
1030 2023-2024 14USU0230T 6093201005,1030,2023-2024,14USU0230T,6093201005,Escolarizada,0,0,,0,,,,0,,,,0
1031 2023-2024 14USU0230T 6093202001,1031,2023-2024,14USU0230T,6093202001,Escolarizada,2,11,,13,,,,0,,,,0
1032 2023-2024 14USU0230T 6093203005,1032,2023-2024,14USU0230T,6093203005,Escolarizada,0,0,,0,,,,0,,,,0
1033 2023-2024 14USU0230T 6093204001,1033,2023-2024,14USU0230T,6093204001,Escolarizada,0,0,,0,,,,0,,,,0
1034 2023-2024 14USU0230T 6093205004,1034,2023-2024,14USU0230T,6093205004,Escolarizada,0,0,,0,,,,0,,,,0
1035 2023-2024 14USU0230T 6093206003,1035,2023-2024,14USU0230T,6093206003,Escolarizada,6,4,,10,,,,0,,,,0
1036 2023-2024 14USU0230T 6093207002,1036,2023-2024,14USU0230T,6093207002,Escolarizada,0,0,,0,,,,0,,,,0
1037 2023-2024 14USU0230T 6095600002,1037,2023-2024,14USU0230T,6095600002,Escolarizada,5,3,,8,,,,0,,,,0
1038 2023-2024 14USU0230T 7012601008,1038,2023-2024,14USU0230T,7012601008,Escolarizada,8,7,,15,,,,0,,,,0
1039 2023-2024 14USU0230T 7012601010,1039,2023-2024,14USU0230T,7012601010,Escolarizada,0,0,,0,,,,0,,,,0
1040 2023-2024 14USU0230T 7022600002,1040,2023-2024,14USU0230T,7022600002,Escolarizada,0,0,,0,,,,0,,,,0
1041 2023-2024 14USU0230T 7031100001,1041,2023-2024,14USU0230T,7031100001,Escolarizada,3,12,,15,,,,0,,,,0
1042 2023-2024 14USU0230T 7031100028,1042,2023-2024,14USU0230T,7031100028,Escolarizada,0,0,,0,,,,0,,,,0
1043 2023-2024 14USU0230T 7031100030,1043,2023-2024,14USU0230T,7031100030,Escolarizada,0,0,,0,,,,0,,,,0
1044 2023-2024 14USU0230T 7031100043,1044,2023-2024,14USU0230T,7031100043,Escolarizada,3,10,,13,,,,0,,,,0
1045 2023-2024 14USU0230T 7031100103,1045,2023-2024,14USU0230T,7031100103,Escolarizada,0,0,,0,,,,0,,,,0
1046 2023-2024 14USU0230T 7031100188,1046,2023-2024,14USU0230T,7031100188,Escolarizada,5,13,,18,,,,0,,,,0
1047 2023-2024 14USU0230T 7031500022,1047,2023-2024,14USU0230T,7031500022,Escolarizada,2,5,,7,,,,0,,,,0
1048 2023-2024 14USU0230T 7031500078,1048,2023-2024,14USU0230T,7031500078,Escolarizada,0,0,,0,,,,0,,,,0
1049 2023-2024 14USU0230T 7033200002,1049,2023-2024,14USU0230T,7033200002,Escolarizada,0,0,,0,,,,0,,,,0
1050 2023-2024 14USU0230T 7042500034,1050,2023-2024,14USU0230T,7042500034,Escolarizada,0,0,,0,,,,0,,,,0
1051 2023-2024 14USU0230T 7042500062,1051,2023-2024,14USU0230T,7042500062,Escolarizada,0,0,,0,,,,0,,,,0
1052 2023-2024 14USU0230T 7051200018,1052,2023-2024,14USU0230T,7051200018,Escolarizada,0,0,,0,,,,0,,,,0
1053 2023-2024 14USU0230T 7051200022,1053,2023-2024,14USU0230T,7051200022,Escolarizada,0,0,,0,,,,0,,,,0
1054 2023-2024 14USU0230T 7091316004,1054,2023-2024,14USU0230T,7091316004,Escolarizada,1,11,,12,,,,0,,,,0
1055 2023-2024 14USU0230T 7091325001,1055,2023-2024,14USU0230T,7091325001,Escolarizada,0,0,,0,,,,0,,,,0
1056 2023-2024 14USU0230T 7091345002,1056,2023-2024,14USU0230T,7091345002,Escolarizada,2,6,,8,,,,0,,,,0
1057 2023-2024 14USU0230T 7091345005,1057,2023-2024,14USU0230T,7091345005,Escolarizada,0,0,,0,,,,0,,,,0
1058 2023-2024 14USU0230T 7092208001,1058,2023-2024,14USU0230T,7092208001,Escolarizada,0,3,,3,,,,0,,,,0
1059 2023-2024 14USU0230T 7093207003,1059,2023-2024,14USU0230T,7093207003,Escolarizada,0,0,,0,,,,0,,,,0
1060 2023-2024 14USU0230T 7095000001,1060,2023-2024,14USU0230T,7095000001,Escolarizada,0,0,,0,,,,0,,,,0
1061 2023-2024 14USU0230T 7095000011,1061,2023-2024,14USU0230T,7095000011,Escolarizada,3,6,,9,,,,0,,,,0
1062 2023-2024 14USU0230T 7095200012,1062,2023-2024,14USU0230T,7095200012,Escolarizada,0,0,,0,,,,0,,,,0
1063 2023-2024 14USU0230T 7095600015,1063,2023-2024,14USU0230T,7095600015,Escolarizada,0,0,,0,,,,0,,,,0
1064 2023-2024 14USU0230T 7033200077,1064,2023-2024,14USU0230T,7033200077,Escolarizada,0,0,,0,,,,0,,,,0
1065 2023-2024 14USU0230T 7095600030,1065,2023-2024,14USU0230T,7095600030,Escolarizada,7,7,,14,,,,2,,,,0
1066 2023-2024 14USU0230T 7095600046,1066,2023-2024,14USU0230T,7095600046,Escolarizada,0,0,,0,,,,0,,,,0
1067 2023-2024 14USU0230T 7095600068,1067,2023-2024,14USU0230T,7095600068,Escolarizada,0,0,,0,,,,0,,,,0
1068 2023-2024 14USU0230T 7101000006,1068,2023-2024,14USU0230T,7101000006,Escolarizada,10,12,,22,,,,1,,,,0
1069 2023-2024 14USU0230T 8031100011,1069,2023-2024,14USU0230T,8031100011,Escolarizada,1,1,,2,,,,0,,,,0
1070 2023-2024 14USU0230T 8031100040,1070,2023-2024,14USU0230T,8031100040,Escolarizada,0,0,,0,,,,0,,,,0
1071 2023-2024 14USU0230T 8051100012,1071,2023-2024,14USU0230T,8051100012,Escolarizada,0,10,,10,,,,1,,,,0
1072 2023-2024 14USU0230T 8051200017,1072,2023-2024,14USU0230T,8051200017,Escolarizada,12,6,,18,,,,0,,,,0
1073 2023-2024 14USU0230T 8051200020,1073,2023-2024,14USU0230T,8051200020,Escolarizada,7,3,,10,,,,0,,,,0
1074 2023-2024 14USU0230T 8072100013,1074,2023-2024,14USU0230T,8072100013,Escolarizada,0,3,,3,,,,0,,,,0
