name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
105 2022-2023 14MMS0668K BGC,105,2022-2023,14MMS0668K,BGC,Escolarizada,18,62,,80,,,,1,,,,0,,,,,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
106 2022-2023 14MMS0621Q BGC,106,2022-2023,14MMS0621Q,BGC,Escolarizada,94,133,,227,,,,5,,,,0,,,,,,,,,,,,,7,5,,12,0,2,,2,0,0,,0,10,11,,21,3,1,,4
107 2022-2023 14MMS0621Q BGC,107,2022-2023,14MMS0621Q,BGC,Escolarizada,81,145,,226,,,,6,,,,1,,,,,,,,,,,,,6,10,,16,0,0,,0,0,0,,0,6,10,,16,2,2,,4
108 2022-2023 14MMS0635T BGC,108,2022-2023,14MMS0635T,BGC,Escolarizada,76,125,,201,,,,9,,,,0,,,,,,,,,,,,,2,4,,6,0,0,,0,0,0,,0,2,4,,6,1,1,,2
109 2022-2023 14MMS0635T BGC,109,2022-2023,14MMS0635T,BGC,Escolarizada,83,118,,201,,,,7,,,,0,,,,,,,,,,,,,2,5,,7,0,0,,0,1,0,,1,4,5,,9,0,0,,0
110 2022-2023 14MMS0732V BGC,110,2022-2023,14MMS0732V,BGC,Escolarizada,23,22,,45,,,,0,,,,3,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,35,38,,73
111 2022-2023 14MMS0622P BGC,111,2022-2023,14MMS0622P,BGC,Escolarizada,23,30,,53,,,,1,,,,0,,,,,,,,,,,,,3,0,,3,0,0,,0,0,0,,0,3,1,,4,0,0,,0
112 2022-2023 14MMS0622P BGC,112,2022-2023,14MMS0622P,BGC,Escolarizada,26,26,,52,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
113 2022-2023 14MMS0733U BGC,113,2022-2023,14MMS0733U,BGC,Escolarizada,29,17,,46,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
114 2022-2023 14MMS0674V BGC,114,2022-2023,14MMS0674V,BGC,Escolarizada,18,21,,39,,,,0,,,,1,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
115 2022-2023 14MMS0734T BGC,115,2022-2023,14MMS0734T,BGC,Escolarizada,9,10,,19,,,,1,,,,3,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
116 2022-2023 14MMS0675U BGC,116,2022-2023,14MMS0675U,BGC,Escolarizada,15,20,,35,,,,1,,,,0,,,,,,,,,,,,,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,0,,0
117 2022-2023 14MMS0676T BGC,117,2022-2023,14MMS0676T,BGC,Escolarizada,19,11,,30,,,,2,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
118 2022-2023 14MMS0676T BGC,118,2022-2023,14MMS0676T,BGC,Escolarizada,11,18,,29,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
119 2022-2023 14MMS0735S BGC,119,2022-2023,14MMS0735S,BGC,Escolarizada,11,10,,21,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
120 2022-2023 14MMS0736R BGC,120,2022-2023,14MMS0736R,BGC,Escolarizada,12,8,,20,,,,0,,,,1,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0
121 2022-2023 14MMS0737Q BGC,121,2022-2023,14MMS0737Q,BGC,Escolarizada,15,16,,31,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,1,,1
122 2022-2023 14MMS0677S BGC,122,2022-2023,14MMS0677S,BGC,Escolarizada,11,13,,24,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
123 2022-2023 14MMS0677S BGC,123,2022-2023,14MMS0677S,BGC,Escolarizada,10,14,,24,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
124 2022-2023 14MMS0758C BGC,124,2022-2023,14MMS0758C,BGC,Escolarizada,17,20,,37,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
125 2022-2023 14MMS0626L BGC,125,2022-2023,14MMS0626L,BGC,Escolarizada,95,160,,255,,,,12,,,,0,,,,,,,,,,,,,9,15,,24,0,0,,0,0,0,,0,11,16,,27,3,5,,8
126 2022-2023 14MMS0626L BGC,126,2022-2023,14MMS0626L,BGC,Escolarizada,86,168,,254,,,,2,,,,1,,,,,,,,,,,,,9,7,,16,1,0,,1,0,0,,0,13,10,,23,0,1,,1
127 2022-2023 14MMS0680F BGC,127,2022-2023,14MMS0680F,BGC,Escolarizada,29,33,,62,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
128 2022-2023 14MMS0681E BGC,128,2022-2023,14MMS0681E,BGC,Escolarizada,21,32,,53,,,,0,,,,0,,,,,,,,,,,,,5,4,,9,0,0,,0,0,0,,0,7,5,,12,0,0,,0
129 2022-2023 14MMS0651K BGC,129,2022-2023,14MMS0651K,BGC,Escolarizada,57,86,,143,,,,3,,,,1,,,,,,,,,,,,,7,5,,12,0,0,,0,0,0,,0,8,5,,13,1,1,,2
130 2022-2023 14MMS0651K BGC,130,2022-2023,14MMS0651K,BGC,Escolarizada,47,96,,143,,,,3,,,,1,,,,,,,,,,,,,2,3,,5,0,0,,0,0,0,,0,2,7,,9,1,1,,2
131 2022-2023 14MMS0698E BGC,131,2022-2023,14MMS0698E,BGC,Escolarizada,19,27,,46,,,,0,,,,1,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
132 2022-2023 14MMS0698E BGC,132,2022-2023,14MMS0698E,BGC,Escolarizada,24,21,,45,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,1,0,,1,1,0,,1,2,0,,2,0,0,,0
133 2022-2023 14MMS0624N BGC,133,2022-2023,14MMS0624N,BGC,Escolarizada,28,41,,69,,,,0,,,,0,,,,,,,,,,,,,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
134 2022-2023 14MMS0624N BGC,134,2022-2023,14MMS0624N,BGC,Escolarizada,27,41,,68,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
135 2022-2023 14MMS0683C BGC,135,2022-2023,14MMS0683C,BGC,Escolarizada,7,25,,32,,,,0,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
136 2022-2023 14MMS0683C BGC,136,2022-2023,14MMS0683C,BGC,Escolarizada,11,20,,31,,,,1,,,,0,,,,,,,,,,,,,0,2,,2,0,0,,0,0,0,,0,0,4,,4,0,2,,2
137 2022-2023 14MMS0682D BGC,137,2022-2023,14MMS0682D,BGC,Escolarizada,13,17,,30,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
138 2022-2023 14MMS0682D BGC,138,2022-2023,14MMS0682D,BGC,Escolarizada,12,17,,29,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
139 2022-2023 14MMS0738P BGC,139,2022-2023,14MMS0738P,BGC,Escolarizada,11,19,,30,,,,0,,,,3,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,3,8,,11
140 2022-2023 14MMS0625M BGAI,140,2022-2023,14MMS0625M,BGAI,Escolarizada,4,3,,7,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
141 2022-2023 14MMS0625M BGC,141,2022-2023,14MMS0625M,BGC,Escolarizada,34,38,,72,,,,3,,,,3,,,,,,,,,,,,,4,0,,4,0,0,,0,0,0,,0,4,0,,4,9,11,,20
142 2022-2023 14MMS0625M BGC,142,2022-2023,14MMS0625M,BGC,Escolarizada,33,38,,71,,,,2,,,,1,,,,,,,,,,,,,4,2,,6,0,0,,0,0,0,,0,5,3,,8,2,7,,9
143 2022-2023 14MMS0684B BGC,143,2022-2023,14MMS0684B,BGC,Escolarizada,12,20,,32,,,,1,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
144 2022-2023 14MMS0687Z BGC,144,2022-2023,14MMS0687Z,BGC,Escolarizada,13,11,,24,,,,0,,,,1,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
145 2022-2023 14MMS0688Y BGC,145,2022-2023,14MMS0688Y,BGC,Escolarizada,20,19,,39,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,4,,4,6,5,,11
146 2022-2023 14MMS0652J BGC,146,2022-2023,14MMS0652J,BGC,Escolarizada,32,43,,75,,,,4,,,,0,,,,,,,,,,,,,2,3,,5,0,0,,0,0,0,,0,4,3,,7,0,1,,1
147 2022-2023 14MMS0652J BGC,147,2022-2023,14MMS0652J,BGC,Escolarizada,32,42,,74,,,,2,,,,0,,,,,,,,,,,,,5,0,,5,1,1,,2,0,0,,0,7,2,,9,0,0,,0
148 2022-2023 14MMS0726K BGC,148,2022-2023,14MMS0726K,BGC,Escolarizada,10,15,,25,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
149 2022-2023 14MMS0642C BGC,149,2022-2023,14MMS0642C,BGC,Escolarizada,28,49,,77,,,,4,,,,1,,,,,,,,,,,,,3,2,,5,0,0,,0,0,0,,0,4,2,,6,0,1,,1
150 2022-2023 14MMS0642C BGC,150,2022-2023,14MMS0642C,BGC,Escolarizada,32,45,,77,,,,4,,,,0,,,,,,,,,,,,,2,3,,5,0,0,,0,0,0,,0,4,3,,7,0,0,,0
151 2022-2023 14MMS0661R BGC,151,2022-2023,14MMS0661R,BGC,Escolarizada,25,32,,57,,,,1,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
152 2022-2023 14MMS0641D BGC,152,2022-2023,14MMS0641D,BGC,Escolarizada,22,33,,55,,,,2,,,,0,,,,,,,,,,,,,1,1,,2,0,0,,0,0,0,,0,1,3,,4,0,0,,0
153 2022-2023 14MMS0641D BGC,153,2022-2023,14MMS0641D,BGC,Escolarizada,24,31,,55,,,,1,,,,0,,,,,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
154 2022-2023 14MMS0760R BGC,154,2022-2023,14MMS0760R,BGC,Escolarizada,14,12,,26,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
155 2022-2023 14MMS0637R BGC,155,2022-2023,14MMS0637R,BGC,Escolarizada,48,55,,103,,,,2,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
156 2022-2023 14MMS0637R BGC,156,2022-2023,14MMS0637R,BGC,Escolarizada,46,56,,102,,,,2,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,4,1,,5,0,0,,0
157 2022-2023 14MMS0671Y BGC,157,2022-2023,14MMS0671Y,BGC,Escolarizada,13,10,,23,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
158 2022-2023 14MMS0671Y BGC,158,2022-2023,14MMS0671Y,BGC,Escolarizada,8,14,,22,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
159 2022-2023 14MMS0673W BGC,159,2022-2023,14MMS0673W,BGC,Escolarizada,18,18,,36,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
160 2022-2023 14MMS0673W BGC,160,2022-2023,14MMS0673W,BGC,Escolarizada,18,18,,36,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
161 2022-2023 14MMS0731W BGC,161,2022-2023,14MMS0731W,BGC,Escolarizada,23,16,,39,,,,1,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,3,1,,4,0,0,,0
162 2022-2023 14MMS0685A BGC,162,2022-2023,14MMS0685A,BGC,Escolarizada,16,15,,31,,,,0,,,,1,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,2,,7
163 2022-2023 14MMS0685A BGC,163,2022-2023,14MMS0685A,BGC,Escolarizada,13,18,,31,,,,2,,,,0,,,,,,,,,,,,,0,0,,0,0,1,,1,0,0,,0,0,1,,1,1,4,,5
164 2022-2023 14MMS0686Z BGC,164,2022-2023,14MMS0686Z,BGC,Escolarizada,12,9,,21,,,,0,,,,5,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,34,14,,48
165 2022-2023 14MMS0686Z BGC,165,2022-2023,14MMS0686Z,BGC,Escolarizada,10,10,,20,,,,0,,,,4,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,10,10,,20
166 2022-2023 14MMS0693J BGC,166,2022-2023,14MMS0693J,BGC,Escolarizada,27,39,,66,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
167 2022-2023 14MMS0693J BGC,167,2022-2023,14MMS0693J,BGC,Escolarizada,24,42,,66,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
168 2022-2023 14MMS0678R BGC,168,2022-2023,14MMS0678R,BGC,Escolarizada,36,33,,69,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
169 2022-2023 14MMS0653I BGC,169,2022-2023,14MMS0653I,BGC,Escolarizada,57,82,,139,,,,2,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,1,3,,4,1,0,,1
170 2022-2023 14MMS0653I BGC,170,2022-2023,14MMS0653I,BGC,Escolarizada,55,83,,138,,,,3,,,,0,,,,,,,,,,,,,0,0,,0,1,0,,1,0,0,,0,2,1,,3,0,0,,0
171 2022-2023 14MMS0691L BGC,171,2022-2023,14MMS0691L,BGC,Escolarizada,22,39,,61,,,,1,,,,0,,,,,,,,,,,,,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
172 2022-2023 14MMS0692K BGC,172,2022-2023,14MMS0692K,BGC,Escolarizada,24,32,,56,,,,2,,,,0,,,,,,,,,,,,,2,3,,5,0,0,,0,0,0,,0,3,5,,8,0,0,,0
173 2022-2023 14MMS0818A BGAI,173,2022-2023,14MMS0818A,BGAI,Escolarizada,23,14,,37,,,,2,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
174 2022-2023 14MMS0818A BGC,174,2022-2023,14MMS0818A,BGC,Escolarizada,189,331,,520,,,,8,,,,2,,,,,,,,,,,,,12,17,,29,0,1,,1,0,0,,0,14,19,,33,0,4,,4
175 2022-2023 14MMS0818A BGC,175,2022-2023,14MMS0818A,BGC,Escolarizada,184,335,,519,,,,13,,,,0,,,,,,,,,,,,,7,14,,21,0,1,,1,0,0,,0,10,17,,27,1,3,,4
176 2022-2023 14MMS0879O BGC,176,2022-2023,14MMS0879O,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0
177 2022-2023 14MMS0879O BGC,177,2022-2023,14MMS0879O,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
178 2022-2023 14MMS0764N BGC,178,2022-2023,14MMS0764N,BGC,Escolarizada,16,27,,43,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
179 2022-2023 14MMS0628J BGC,179,2022-2023,14MMS0628J,BGC,Escolarizada,105,130,,235,,,,10,,,,0,,,,,,,,,,,,,8,12,,20,2,1,,3,1,0,,1,14,14,,28,4,3,,7
180 2022-2023 14MMS0628J BGC,180,2022-2023,14MMS0628J,BGC,Escolarizada,100,134,,234,,,,5,,,,0,,,,,,,,,,,,,5,2,,7,0,0,,0,0,0,,0,5,3,,8,1,2,,3
181 2022-2023 14MMS0697F BGC,181,2022-2023,14MMS0697F,BGC,Escolarizada,10,16,,26,,,,1,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
182 2022-2023 14MMS0697F BGC,182,2022-2023,14MMS0697F,BGC,Escolarizada,10,15,,25,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
183 2022-2023 14MMS0694I BGC,183,2022-2023,14MMS0694I,BGC,Escolarizada,5,12,,17,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
184 2022-2023 14MMS0694I BGC,184,2022-2023,14MMS0694I,BGC,Escolarizada,9,7,,16,,,,0,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
185 2022-2023 14MMS0695H BGC,185,2022-2023,14MMS0695H,BGC,Escolarizada,18,23,,41,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
186 2022-2023 14MMS0695H BGC,186,2022-2023,14MMS0695H,BGC,Escolarizada,15,25,,40,,,,2,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
187 2022-2023 14MMS0696G BGC,187,2022-2023,14MMS0696G,BGC,Escolarizada,12,24,,36,,,,0,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
188 2022-2023 14MMS0696G BGC,188,2022-2023,14MMS0696G,BGC,Escolarizada,15,20,,35,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
189 2022-2023 14MMS0739O BGC,189,2022-2023,14MMS0739O,BGC,Escolarizada,9,21,,30,,,,1,,,,0,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,1,,1
190 2022-2023 14MMS0739O BGC,190,2022-2023,14MMS0739O,BGC,Escolarizada,17,12,,29,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
191 2022-2023 14MMS0644A BGC,191,2022-2023,14MMS0644A,BGC,Escolarizada,54,63,,117,,,,1,,,,0,,,,,,,,,,,,,3,1,,4,0,0,,0,0,0,,0,3,2,,5,2,0,,2
192 2022-2023 14MMS0644A BGC,192,2022-2023,14MMS0644A,BGC,Escolarizada,57,60,,117,,,,1,,,,0,,,,,,,,,,,,,2,6,,8,0,0,,0,0,0,,0,3,6,,9,1,0,,1
193 2022-2023 14MMS0717C BGC,193,2022-2023,14MMS0717C,BGC,Escolarizada,17,28,,45,,,,1,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
194 2022-2023 14MMS0717C BGC,194,2022-2023,14MMS0717C,BGC,Escolarizada,18,26,,44,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
195 2022-2023 14MMS0741C BGC,195,2022-2023,14MMS0741C,BGC,Escolarizada,15,23,,38,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
196 2022-2023 14MMS0722O BGC,196,2022-2023,14MMS0722O,BGC,Escolarizada,26,35,,61,,,,0,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
197 2022-2023 14MMS0722O BGC,197,2022-2023,14MMS0722O,BGC,Escolarizada,25,36,,61,,,,0,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
198 2022-2023 14MMS0798D BGC,198,2022-2023,14MMS0798D,BGC,Escolarizada,30,33,,63,,,,0,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,0,0,,0,3,2,,5,1,2,,3
199 2022-2023 14MMS0798D BGC,199,2022-2023,14MMS0798D,BGC,Escolarizada,23,39,,62,,,,0,,,,0,,,,,,,,,,,,,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
200 2022-2023 14MMS0714F BGC,200,2022-2023,14MMS0714F,BGC,Escolarizada,22,25,,47,,,,1,,,,0,,,,,,,,,,,,,2,4,,6,0,0,,0,0,0,,0,3,4,,7,0,0,,0
201 2022-2023 14MMS0714F BGC,201,2022-2023,14MMS0714F,BGC,Escolarizada,15,32,,47,,,,4,,,,0,,,,,,,,,,,,,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
202 2022-2023 14MMS0706X BGC,202,2022-2023,14MMS0706X,BGC,Escolarizada,39,61,,100,,,,1,,,,0,,,,,,,,,,,,,3,6,,9,0,0,,0,0,0,,0,4,8,,12,0,1,,1
203 2022-2023 14MMS0706X BGC,203,2022-2023,14MMS0706X,BGC,Escolarizada,39,60,,99,,,,3,,,,0,,,,,,,,,,,,,3,6,,9,0,0,,0,0,0,,0,5,7,,12,0,0,,0
204 2022-2023 14MMS0748W BGC,204,2022-2023,14MMS0748W,BGC,Escolarizada,7,22,,29,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
205 2022-2023 14MMS0748W BGC,205,2022-2023,14MMS0748W,BGC,Escolarizada,6,22,,28,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
206 2022-2023 14MMS0639P BGC,206,2022-2023,14MMS0639P,BGC,Escolarizada,26,35,,61,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,1,0,,1,0,0,,0,1,1,,2,1,0,,1
207 2022-2023 14MMS0639P BGC,207,2022-2023,14MMS0639P,BGC,Escolarizada,30,31,,61,,,,2,,,,0,,,,,,,,,,,,,3,0,,3,1,0,,1,0,0,,0,4,0,,4,0,1,,1
208 2022-2023 14MMS0616E BGC,208,2022-2023,14MMS0616E,BGC,Escolarizada,34,70,,104,,,,0,,,,1,,,,,,,,,,,,,2,1,,3,0,0,,0,0,0,,0,2,2,,4,0,0,,0
209 2022-2023 14MMS0616E BGC,209,2022-2023,14MMS0616E,BGC,Escolarizada,41,62,,103,,,,3,,,,0,,,,,,,,,,,,,1,3,,4,0,0,,0,0,0,,0,2,3,,5,1,0,,1
210 2022-2023 14MMS0827I BGC,210,2022-2023,14MMS0827I,BGC,Escolarizada,9,18,,27,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
211 2022-2023 14MMS0827I BGC,211,2022-2023,14MMS0827I,BGC,Escolarizada,14,13,,27,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
212 2022-2023 14MMS0699D BGC,212,2022-2023,14MMS0699D,BGC,Escolarizada,22,21,,43,,,,1,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
213 2022-2023 14MMS0699D BGC,213,2022-2023,14MMS0699D,BGC,Escolarizada,21,22,,43,,,,0,,,,1,,,,,,,,,,,,,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
214 2022-2023 14MMS0707W BGC,214,2022-2023,14MMS0707W,BGC,Escolarizada,49,59,,108,,,,0,,,,0,,,,,,,,,,,,,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
215 2022-2023 14MMS0707W BGC,215,2022-2023,14MMS0707W,BGC,Escolarizada,38,69,,107,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,1,,1
216 2022-2023 14MMS0701B BGC,216,2022-2023,14MMS0701B,BGC,Escolarizada,38,65,,103,,,,1,,,,1,,,,,,,,,,,,,1,3,,4,0,0,,0,0,0,,0,1,5,,6,1,1,,2
217 2022-2023 14MMS0701B BGC,217,2022-2023,14MMS0701B,BGC,Escolarizada,41,61,,102,,,,3,,,,0,,,,,,,,,,,,,2,2,,4,0,0,,0,1,0,,1,3,3,,6,0,1,,1
218 2022-2023 14MMS0702A BGC,218,2022-2023,14MMS0702A,BGC,Escolarizada,14,14,,28,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
219 2022-2023 14MMS0703Z BGC,219,2022-2023,14MMS0703Z,BGC,Escolarizada,15,15,,30,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,1,,1,20,24,,44
220 2022-2023 14MMS0703Z BGC,220,2022-2023,14MMS0703Z,BGC,Escolarizada,15,15,,30,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,13,25,,38
221 2022-2023 14MMS0634U BGC,221,2022-2023,14MMS0634U,BGC,Escolarizada,127,192,,319,,,,9,,,,0,,,,,,,,,,,,,6,15,,21,0,0,,0,1,0,,1,11,18,,29,1,0,,1
222 2022-2023 14MMS0634U BGC,222,2022-2023,14MMS0634U,BGC,Escolarizada,108,210,,318,,,,11,,,,1,,,,,,,,,,,,,6,10,,16,0,0,,0,1,0,,1,9,12,,21,3,4,,7
223 2022-2023 14MMS0704Z BGC,223,2022-2023,14MMS0704Z,BGC,Escolarizada,16,26,,42,,,,1,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
224 2022-2023 14MMS0700C BGC,224,2022-2023,14MMS0700C,BGC,Escolarizada,24,36,,60,,,,0,,,,0,,,,,,,,,,,,,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
225 2022-2023 14MMS0654H BGAI,225,2022-2023,14MMS0654H,BGAI,Escolarizada,19,30,,49,,,,0,,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
226 2022-2023 14MMS0654H BGC,226,2022-2023,14MMS0654H,BGC,Escolarizada,66,159,,225,,,,6,,,,0,,,,,,,,,,,,,7,6,,13,0,0,,0,0,0,,0,8,8,,16,1,2,,3
